review_id,user_id,business_id,stars,date,text,useful,funny,cool
wlZbd-Ae7JRn439LIcMLIQ,ueFhoRzo4DgQhFDlGN1jrw,-plmjUoC1d-tZcVbp0zMqw,1,2017-03-09,"What's happened to hickory tavern? Reduced menus, terrible food that's overpriced for the quality, bartenders that appear to not give a crap about any customers and a waitstaff that puts the wait in staff. 
Does anyone recognize quality food and good service anymore? Disappointing from how good this chain used to be. Now it's on the must avoid list in search of better food and staff. Indian land resturant owners and managers, the small selection of restaurants in old fort Mill are much much better choices ...Too bad we can't support our local restaurants...",2,0,0
FzBc9I8cUGezQxltiE-XtQ,r2TZMTd83SLDLWz4riyTQw,Q3G58vv1ClvH4re9QBsVgQ,1,2017-07-14,"I just came in to watch a movie at 3pm on a Friday afternoon. Ordered an iced tea and popcorn. The counter rep offered the popcorn served in a cardboard carrying tray. Really? Said they were ""doing inventory of the popcorn bags"". Wow. Glad I was served the iced tea in my loyalty cup instead of a cardboard tray. Free advice: do inventory after closing or at least at a time when it doesn't inconvenience a guest. That was an AMC move and not what I expect from Harkins. Tsk tsk.",0,1,0
Hh0euNv6Q26r-xxE6hbvQQ,_NUyExk13K9psFiZwU4G-A,dKRex8yByClqozat8yBc_w,5,2016-12-30,Wow!  They are fantastic!!! We were referred by friends and so I brought my 4 month old Coton De Tulear to them to get groomed and they did a wonderful job on my very timid puppy.  I paid the extra $10 to keep him with the other dogs and not in a cage and it was worth it.  When I came back to pick Finn up he was happily seated in a basket with a couple of other cute dogs.  They did a great job on his haircut.  He went from looking like a moving mop to an adorable puppy all in a couple of hours!    The staff is super friendly and knows what they are doing.  He looks amazing!  This is definitely our new groomer!,0,0,0
V7SXryiV7nGm-kD7Fdolkw,jJ47qsn8zM0-YiDuD6nKmw,-hu5mnjIjnTWyCQIGDL_Iw,5,2015-02-25,Carmon provided me with great service today. He came out during our discussed time and called me ahead of time as well! The service fee and charge for re-keying is very reasonable. I would recommend them to others and use them for future service. Plus I got 4 keys! Thanks a lot!,3,0,0
uuzfh-GorN1suf3qtEGXtQ,lFDfCQh6RgDWfJBVjlWgSw,IOwTrStIy6NinyquhBrLZQ,1,2015-06-08,"Terrible! I love chinese food and Pick up Stix, I don't love you. Their chowmein was good, their fried rice was good, but the chicken was terrible. I had chow mein with orange chicken and bourbon chicken. Orange chicken was bad, couldn't even finish it because it was so bad. However, the bourbon chicken (if you decided to try it yourself) is actually probably their only good option because it was delicious. My boyfriend got chow mein and fried rice with beef broccoli and orange chicken. His beef broccoli was more leftover soysauce than actual beef, and when he did find some beef, it was tiny. What the hell? 

The food was not good, I will never come back to this restaurant. I did enjoy the potstickers, but expensive for those so not in a hurry to come back for those. 

Also weird service, the girl serving the food doesn't give enough of the 1st and 2nd options (ex: chickens, not the chowmein or rice). She hardly gave my boyfriend anything and the girl serving drinks, overfilled everyone's drink, maybe they should switch jobs. 

Pick Up Stix if you are reading this my suggestion for better food is to keep your chow mein recipe, keep your bourbon chicken, and the fried rice, but change that orange chicken recipe, that killed it and offer different potstickers. Also, make sure your servers are serving enough food for those options, because we don't want to be just eating soysauce when we're supposed to eat broccoli and beef.. I recommend Schlotsky's and even McDonald's over this restaurant at the Excalibur food court.",0,0,0
yFYsM69jYy7BK573cU3HpQ,kKBSNNpky_wV5RA9UPTD0w,K3A2k19HhFwh00u7jAvIsQ,5,2015-10-26,Excellent service!! Like the service you should receive anywhere you pay good money -- but these guys wear a smile and mean it. They put a spare on my vehicle while allowing me to remain in our air conditioned car with my sleeping infant. I cannot say enough about this service station and will continue to recommend them for years to come,0,0,0
ZfjDw4i8rvc3xtc-Dp9wGQ,e62tBScENmIJDyDrSJEqeg,YUFHyC9cvq1kCNvdmHAUKA,1,2015-08-06,"I have noticed a decline in customer service in this location over the last couple of years. There has been a woeful lack of store personnel. So much so that in the past I have left a full arms worth of clothing on a counter because I could not find anyone to cash me out. 

Today was the topper. My husband purchased a suit a couple of weeks ago. Of course it needed to be tailored. It was to be picked up today. So my husband arrives home to show me his new suit. Opens the jacket expecting the trousers to be hanging under it... Nope, no trousers. We tried for an hour to call the men's suit dept. , no one ever picked up. Just rang and rang.  So he goes back to the store, only to be told they don't know where they are. Upset, and obviously used to a higher caliber of service, he asked the clerk why he didn't check that the whole suit was there. The clerk told him he thought he just bought a jacket. It said ""suit"" right on the bill. Anyway, the day was saved by a young associate who tracked down the trousers at the Mentor store. After three trips he finally has his suit. Thank you to the young gentleman, Marlon, who was working today. Avoid the older gentleman, he seems to have lost his passion for customer service. 

Dillard's please work on your staffing. No one there to ring customers up, or answer the phone is not good business. There is too much competition to let such things slide.",0,0,0
EEecPZHfZtdnOYLV0QrtlA,FOpKmbZA_06okiIyJK6jGg,y7Js-07RF8d3N_AEtaw2VQ,1,2012-11-27,"I heard so much about this place on TV and thought I'd give it a try. The location and ambience is really good but there was only one good looking waitress, the one who served us and she was too busy and ignored us. I don't really care about customer care anyway as I understand it might be frustrating for the waitresses to flirt with every one. When it comes to food, taste and quality of ingredients etc I really do care a lot. 

The burgers they served were piece of crap, the bun was bad, the beef patty was dry and the grilled onions didn't taste like one.  They just put dry bun with dry patty and 6 slices of bacon and some grilled stuff and call it a burger. It doesn't get any better no matter how much mayo or mustard you put on it. I have had far better burgers at regular fast food chains like Carl's Jr, Smash burger, Five guys and even Mc Ds. This place is totally not worth the drive from the strip and the money. 

THEY DON'T ACCEPT CREDIT CARDS!! so annoying.

Oh and the people who left 5 star ratings are either paid to write those reviews or their taste buds have completely gone by eating even crappier food.",3,0,0
k6VSo8JLjv3CBDGOpYGyJQ,ntoY3WMnGf7AyvZ8jksWKw,QAHqplESgDUGgih45W9J-g,5,2016-09-05,"The meal we shared was amazing. The flavor and sauces were delicate.  The crab and calamari and the Halibut flakey and moist but the desert, oh the desert was like homemade and just so yumny. Richard was an amazing server and the general manger very attentive. Could not be better! !",1,0,1
5Py0oYvzOsIa0dF0rWTOSQ,TrhBTWo1NQjohxIZ_B5V9g,faPVqws-x-5k2CQKDNtHxw,5,2015-07-07,"Loved it! We got mama's buttermilk biscuits with fried chicken, mac&cheese and breadpudding with caramel popcorn and vanilla ice cream. Everything was great and the fried chicken was the best I ever had.",1,0,0
4VOVY-RXXh0hiy9RTD_maQ,s1CCkGu3BTpfB5kJcZ68ng,usmGI198mrIsZXtTzkXa3A,5,2017-06-07,Great rates and even offer a deep clean as well.  Very courteous staff.  Wendy and Amalia were fantastic! I felt extremely comfortable leaving the house while the girls cleaned.  Repeat customer definitely.,12,0,0
mbDjNUQMrw2-_-CgBUhMCw,Lb-W21R8P4AdQyljVxY21Q,zHAR8MmCbjrkNnLGm1ozEQ,5,2017-08-17,"WAAAAY better than Roberto's!!

(I ate that Roberto's pig-slop ... sober, in the day time ... when I first arrived in Vegas. Once. Not knowing any better. Yuk, never again.)

The food here is very good, the portions are awesome. Your $7 burrito is going to weigh in at just about a pound !!

In addition to tortas, nachos, fajitas ... they also have menudo, Jarritos, horchata, jamaica, those sorts of items as well.

Not really spicy ... more toward the bland side-of-the-scale. But hot sauce can fix that, of course.

I don't eat here as much as I used to ... simply because the food is just SO heavy, so big! Every burrito ended in a meat coma. 

For quick in-and-out mainline Mexican with awesome portion-to-price, this is a good spot to check out.",1,0,0
ZNTkdHlgCMH1E3bYodZ-nw,GokcEonmSuL2b8D2Y36CUw,hroo5nOO8b9QhHX0GLg7oA,1,2011-02-17,"Alright, I finally have the honor of giving a one star review. So where do I start.......

Well let's start with the service, now when it comes to Asian restaurants we all know not to expect 5 star, 4 star, or even 3 star service. So with that in mind this place completely blowed. Maybe it was bad luck, or maybe we just came on a bad day, but the service was by far some of the worst I have experienced recently.

First and foremost they kept bringing out random orders that weren't ours, and despite this lack of competence on their part, the waiter for some reason started to get frustrated with us.....(well f*!K him).

Moreover, the lady that was behind the counter (the owner maybe) gave us this piercing dirty look because we were frustrated that the orders were coming out wrong. It was as if she was on her heavy period and I took her last box of tampons and hid them.

Second, the correct orders took forever and day to come out. By the time we had received our orders, two tables were already done eating. We only ordered three entries, but it seemed like the cook had to go to the farm to slaughter the cow and bring it back to the restaurant.

As for the food............it was average. Definitely not a hot spot for Pho here in Vegas. I've eaten Pho since I've been an embryo in my mommy's uterus, so this place is a no go for me. The free water sucks too, you can definitely taste the ""tap"" in the tap water.

Pho So 1 completely sucks, I hate this place, I vow to destroy it, turn it into little pieces, gonna turn my back and never look back.......",4,4,4
